# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Mar 16 20:49:11 2026
#
# User preference: *
#
# CONSTRAINT:  where (discoverymethod like '%Transit%'
# CONSTRAINT:  and pl_orbper < 10
# CONSTRAINT:  and pl_rade > 8)
#
# COLUMN pl_name:        Planet Name
# COLUMN discoverymethod: Discovery Method
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
#
pl_name,discoverymethod,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_logg,st_loggerr1,st_loggerr2,st_logglim
WASP-75 b,Transit,2.48419300000,0.00000300000,-0.00000300000,0,0.0375000000,0.0007000000,-0.0008000000,0,14.23500000,0.53800000,-0.53800000,0,340.06000000,15.89000000,-15.89000000,0,1657.0000,347.0000,-347.0000,0,1710.00,20.00,-20.00,0,6100.00,100.00,-100.00,0,1.260000,0.040000,-0.040000,0,1.140000,0.070000,-0.070000,0,0.0700,0.0900,-0.0900,0,4.290000,0.020000,-0.020000,0
WASP-140 b,Transit,2.23598448000,0.00000025000,-0.00000025000,0,0.0323000000,0.0005000000,-0.0005000000,0,14.23540549,0.67253884,-0.67253884,0,775.50520000,22.24810000,-22.24810000,0,491.3260,,,0,1270.00,25.00,-25.00,0,5300.00,100.00,-100.00,0,0.870000,0.040000,-0.040000,0,0.900000,0.040000,-0.040000,0,0.1200,0.1000,-0.1000,0,4.510000,0.040000,-0.040000,0
WASP-52 b,Transit,1.74977980000,0.00000120000,-0.00000120000,0,0.0272000000,0.0003000000,-0.0003000000,0,14.24000000,0.34000000,-0.34000000,0,146.20000000,6.36000000,-6.36000000,0,605.7625,,,0,1315.00,35.00,-35.00,0,5000.00,100.00,-100.00,0,0.790000,0.020000,-0.020000,0,0.870000,0.030000,-0.030000,0,0.0300,0.1200,-0.1200,0,4.582000,0.014000,-0.014000,0
WASP-64 b,Transit,1.57329180000,0.00000150000,-0.00000150000,0,0.0264800000,0.0002400000,-0.0002400000,0,14.24700000,0.43700000,-0.43700000,0,403.94500000,21.61200000,-21.61200000,0,1563.6374,,,0,1689.00,49.00,-49.00,0,5400.00,100.00,-100.00,0,1.058000,0.025000,-0.025000,0,1.004000,0.028000,-0.028000,0,-0.0800,0.1100,-0.1100,0,4.392000,0.016000,-0.016000,0
HAT-P-13 b,Transit,2.91625000000,0.00001500000,-0.00001500000,0,0.0438300000,0.0006800000,-0.0006800000,0,14.25800000,0.72900000,-0.72900000,0,270.46200000,12.07700000,-12.07700000,0,1978.5245,,,0,1740.00,27.00,-27.00,0,5653.00,90.00,-90.00,0,1.756000,0.046000,-0.046000,0,1.320000,0.062000,-0.062000,0,0.4600,0.0700,-0.0700,0,4.070000,0.020000,-0.020000,0
HAT-P-4 b,Transit,3.05653600000,,,0,0.0443800000,0.0008100000,-0.0015000000,0,14.28000000,0.54900000,-0.67300000,0,213.25500000,10.48800000,-13.98400000,0,1438.0000,,,0,1686.00,30.00,-26.00,0,5860.00,80.00,-80.00,0,1.596000,0.060000,-0.075000,0,1.248000,0.070000,-0.120000,0,0.2400,0.0800,-0.0800,0,4.127000,0.019000,-0.027000,0
TOI-3912 b,Transit,3.49362640000,0.00000380000,-0.00000380000,0,0.0463000000,0.0012000000,-0.0010000000,0,14.28024141,0.45956821,-0.44835923,0,129.03833324,22.56581690,-21.61233168,0,872.2000,47.8000,-46.3000,0,1512.00,20.00,-20.00,0,5725.00,69.00,-68.00,0,1.392000,0.035000,-0.034000,0,1.088000,0.086000,-0.070000,0,0.1870,0.0870,-0.0900,0,4.188000,0.037000,-0.038000,0
HAT-P-36 b,Transit,1.32734683000,0.00000048000,-0.00000048000,0,0.0241000000,0.0004700000,-0.0004700000,0,14.31389300,0.22418000,-0.22418000,0,587.41340600,27.65121000,-27.65121000,0,1821.0000,27.0000,-27.0000,0,1780.97,18.80,-18.80,0,5620.00,40.00,-40.00,0,1.041000,0.013000,-0.013000,0,1.030000,0.030000,-0.030000,0,0.2500,0.0900,-0.0900,0,4.416000,0.011000,-0.011000,0
WASP-39 b,Transit,4.05529410000,0.00000340000,-0.00000340000,0,0.0482800000,0.0008200000,-0.0008200000,0,14.33631100,0.44836000,-0.44836000,0,89.31023000,10.17056000,-10.17056000,0,316.2690,,,0,1166.00,14.00,-14.00,0,5485.00,50.00,-50.00,0,0.939000,0.022000,-0.022000,0,0.913000,0.047000,-0.047000,0,0.0100,0.0900,-0.0900,0,4.453000,0.012000,-0.012000,0
TOI-6130 b,Transit,2.39267900000,0.00000200000,-0.00000200000,0,0.0360000000,0.0020000000,-0.0020000000,0,14.34749530,0.33626942,-0.33626942,0,333.71982735,19.06970442,-19.06970442,0,1150.0000,80.0000,-80.0000,0,1750.00,40.00,-40.00,0,6110.00,50.00,-50.00,0,1.510000,0.030000,-0.030000,0,1.310000,0.080000,-0.080000,0,0.2800,0.0600,-0.0600,0,4.190000,0.080000,-0.080000,0
HAT-P-42 b,Transit,4.64187800000,0.00003200000,-0.00003200000,0,0.0575000000,0.0011000000,-0.0011000000,0,14.34800000,1.71500000,-1.71500000,0,331.80100000,26.37900000,-26.37900000,0,684.0973,,,0,1428.00,60.00,-60.00,0,5743.00,50.00,-50.00,0,1.530000,0.140000,-0.140000,0,1.178000,0.068000,-0.068000,0,0.2700,0.0800,-0.0800,0,4.140000,0.070000,-0.070000,0
TOI-2152 A b,Transit,3.37735120000,0.00000600000,-0.00000610000,0,0.0506400000,0.0009300000,-0.0011000000,0,14.35870428,0.56044903,-0.51561311,0,899.45439181,120.77479466,-117.59651059,0,2195.7879,,,0,1802.00,60.00,-54.00,0,6630.00,300.00,-290.00,0,1.612000,0.056000,-0.051000,0,1.516000,0.085000,-0.100000,0,0.2820,0.0750,-0.0790,0,4.205000,0.038000,-0.048000,0
TOI-4794 b,Transit,3.56581160000,0.00000630000,-0.00000630000,0,0.0492000000,0.0009000000,-0.0010000000,0,14.35870428,0.49319515,-0.43715025,0,308.29355479,76.27881768,-73.10053361,0,1310.0000,120.0000,-100.0000,0,1673.00,35.00,-33.00,0,6390.00,160.00,-150.00,0,1.451000,0.036000,-0.030000,0,1.250000,0.068000,-0.075000,0,-0.1020,0.0660,-0.0770,0,4.215000,0.021000,-0.036000,0
TOI-2236 b,Transit,3.53159020000,0.00000260000,-0.00000260000,0,0.0500900000,0.0008000000,-0.0008200000,0,14.36991326,0.35868738,-0.34747840,0,502.16888306,127.13136280,-123.95307873,0,1356.0000,62.0000,-65.0000,0,1688.00,19.00,-21.00,0,6248.00,72.00,-77.00,0,1.573000,0.033000,-0.033000,0,1.343000,0.066000,-0.065000,0,0.1190,0.0810,-0.0780,0,4.172000,0.024000,-0.024000,0
HAT-P-46 b,Transit,4.46312900000,0.00004800000,-0.00004800000,0,0.0577000000,0.0014000000,-0.0009000000,0,14.39200000,3.03800000,-1.49100000,0,156.68400000,26.06100000,-16.52600000,0,1405.4798,,,0,1458.00,140.00,-75.00,0,6120.00,100.00,-100.00,0,1.396000,0.293000,-0.136000,0,1.284000,0.095000,-0.060000,0,0.3000,0.1000,-0.1000,0,4.250000,0.110000,-0.110000,0
TOI-6029 b,Transit,5.79870000000,0.00040000000,-0.00040000000,0,,,,,14.39233122,1.09848011,-1.09848011,0,519.64944544,10.17050902,-10.17050902,0,806.7940,,,0,1484.00,,,0,6223.00,100.00,-100.00,0,2.338000,0.027000,-0.085000,0,1.548000,0.027000,-0.085000,0,0.3700,0.0600,-0.0600,0,3.886000,0.016000,-0.024000,0
Qatar-8 b,Transit,3.71495000000,0.00100000000,-0.00100000000,0,0.0474000000,0.0008000000,-0.0008000000,0,14.40356500,0.24659800,-0.24659800,0,117.91493000,19.70546000,-19.70546000,0,698.1480,,,0,1457.00,14.00,-14.00,0,5738.00,51.00,-51.00,0,1.315000,0.020000,-0.020000,0,1.029000,0.051000,-0.051000,0,0.0250,0.0710,-0.0710,0,4.214000,0.016000,-0.016000,0
Kepler-485 b,Transit,3.24325979600,0.00000018300,-0.00000018300,0,0.0440100000,0.0004100000,-0.0004100000,0,14.41000000,3.38000000,-1.63000000,0,,,,,622.0140,38.0510,-35.6310,0,1243.00,,,0,5958.00,105.05,-153.72,0,1.090000,0.256000,-0.123000,0,1.070000,0.082000,-0.073000,0,0.0400,0.1470,-0.1610,0,4.390000,0.085000,-0.163000,0
HATS-45 b,Transit,4.18762440000,0.00000560000,-0.00000560000,0,0.0551100000,0.0006900000,-0.0006900000,0,14.41477400,1.04243700,-1.04243700,0,222.48100000,47.67450000,-47.67450000,0,811.3504,,,0,1518.00,45.00,-45.00,0,6450.00,110.00,-110.00,0,1.315000,0.064000,-0.064000,0,1.272000,0.048000,-0.048000,0,0.0200,0.0680,-0.0680,0,4.305000,0.036000,-0.036000,0
TOI-157 b,Transit,2.08454350000,0.00000230000,-0.00000230000,0,0.0313800000,0.0002500000,-0.0002000000,0,14.41477400,0.25780700,-0.22418000,0,375.03940000,41.31790000,-38.13960000,0,1062.0000,57.0000,-51.0000,0,1588.00,21.00,-20.00,0,5404.00,70.00,-67.00,0,1.167000,0.017000,-0.014000,0,0.948000,0.023000,-0.018000,0,0.2400,0.0900,-0.0900,0,4.281000,0.011000,-0.011000,0
HAT-P-50 b,Transit,3.12201090000,0.00000650000,-0.00000650000,0,0.0453000000,0.0005800000,-0.0014000000,0,14.43719200,0.71737600,-0.71737600,0,429.07050000,23.20159000,-23.20159000,0,2108.4362,,,0,1862.00,34.00,-34.00,0,6280.00,49.00,-49.00,0,1.698000,0.071000,-0.071000,0,1.273000,0.049000,-0.115000,0,-0.1800,0.0800,-0.0800,0,4.072000,0.029000,-0.029000,0
WASP-197 b,Transit,5.16722800000,0.00000300000,-0.00000300000,0,0.0650000000,0.0020000000,-0.0020000000,0,14.44837612,0.54924005,-0.54924005,0,403.32424848,80.72841538,-80.72841538,0,1276.0000,157.0000,-157.0000,0,1665.00,67.00,-67.00,0,6050.00,100.00,-100.00,0,2.112000,0.077000,-0.077000,0,1.360000,0.080000,-0.080000,0,0.0000,0.3000,-0.3000,0,3.900000,0.200000,-0.200000,0
TOI-2583 A b,Transit,4.52072650000,0.00000490000,-0.00000490000,0,0.0571000000,0.0010000000,-0.0013000000,0,14.45958510,0.44835923,-0.36989636,0,79.45710175,18.43404761,-17.79839079,0,750.9000,39.7000,-32.3000,0,1456.00,19.00,-16.00,0,5936.00,65.00,-68.00,0,1.477000,0.036000,-0.032000,0,1.215000,0.063000,-0.082000,0,0.1580,0.0840,-0.0850,0,4.184000,0.028000,-0.035000,0
TOI-3980 b,Transit,3.60892540000,0.00000300000,-0.00000310000,0,0.0494000000,0.0010000000,-0.0018000000,0,14.45958510,2.24179614,-1.12089807,0,187.51876013,60.38739733,-54.03082919,0,1153.0000,81.0000,-73.0000,0,1621.00,29.00,-28.00,0,5840.00,140.00,-140.00,0,1.626000,0.055000,-0.050000,0,1.240000,0.080000,-0.130000,0,0.1880,0.0850,-0.0860,0,4.106000,0.041000,-0.063000,0
WASP-72 b,Transit,2.21673000000,0.00000200000,-0.00000200000,0,0.0371100000,0.0004800000,-0.0005100000,0,14.45961000,2.01762000,-2.01762000,0,731.00900000,222.48100000,-222.48100000,0,6233.7915,,,0,2210.00,120.00,-130.00,0,6250.00,100.00,-100.00,0,2.180000,0.290000,-0.290000,0,2.780000,1.280000,-1.280000,0,-0.0600,,,0,4.090000,0.050000,-0.050000,0
CoRoT-19 b,Transit,3.89713000000,0.00002000000,-0.00002000000,0,0.0518000000,0.0008000000,-0.0008000000,0,14.46000000,0.34000000,-0.34000000,0,352.78000000,19.07000000,-19.07000000,0,1103.8090,,,0,2000.00,150.00,-150.00,0,6090.00,70.00,-70.00,0,1.650000,0.040000,-0.040000,0,1.210000,0.050000,-0.050000,0,-0.0200,0.1000,-0.1000,0,4.070000,0.030000,-0.030000,0
Kepler-41 b,Transit,1.85555820000,0.00000052000,-0.00000052000,0,0.0310100000,0.0004000000,-0.0004000000,0,14.46000000,0.22000000,-0.22000000,0,177.98000000,25.43000000,-25.43000000,0,2036.7490,117.2620,-109.8920,0,1790.00,31.00,-31.00,0,5750.00,100.00,-100.00,0,1.290000,0.020000,-0.020000,0,1.150000,0.040000,-0.040000,0,0.3800,0.1100,-0.1100,0,4.278000,0.005000,-0.005000,0
NGTS-16 b,Transit,4.84532000000,0.00002000000,-0.00002000000,0,0.0523000000,0.0064000000,-0.0064000000,0,14.57167491,1.45716749,-1.34507768,0,211.99154747,49.89905990,-40.99986450,0,480.0000,115.0000,-115.0000,0,1177.00,59.00,-59.00,0,5550.00,150.00,-150.00,0,1.213000,0.110000,-0.107000,0,1.002000,0.031000,-0.031000,0,0.3500,0.1000,-0.1000,0,4.350000,0.180000,-0.160000,0
TOI-1107 b,Transit,4.07823870000,0.00000240000,-0.00000250000,0,0.0561000000,0.0024000000,-0.0025000000,0,14.57167491,0.56044903,-0.56044903,0,1064.72516345,57.20911326,-57.20911326,0,532.0000,92.0000,-93.0000,0,1728.00,27.00,-27.00,0,6311.00,98.00,-98.00,0,1.810000,0.060000,-0.060000,0,1.350000,0.080000,-0.080000,0,-0.1000,0.0900,-0.0900,0,4.050000,0.040000,-0.040000,0
CoRoT-21 b,Transit,2.72474000000,0.00014000000,-0.00014000000,0,0.0417000000,0.0011000000,-0.0011000000,0,14.57170000,1.56926000,-1.56926000,0,718.29580000,98.52730000,-98.52730000,0,,,,,,,,,6200.00,100.00,-100.00,0,1.950000,0.210000,-0.210000,0,1.290000,0.090000,-0.090000,0,0.0000,0.1000,-0.1000,0,3.700000,0.100000,-0.100000,0
HAT-P-24 b,Transit,3.35524000000,0.00000700000,-0.00000700000,0,0.0465100000,0.0005500000,-0.0005600000,0,14.57170000,2.35389000,-2.35389000,0,238.37250000,79.45750000,-79.45750000,0,1294.9290,,,0,1637.00,42.00,-42.00,0,6373.00,80.00,-80.00,0,1.380000,0.220000,-0.220000,0,1.370000,0.690000,-0.690000,0,-0.1600,,,0,4.270000,0.040000,-0.040000,0
HATS-16 b,Transit,2.68650200000,0.00001100000,-0.00001100000,0,0.0374400000,0.0004500000,-0.0004500000,0,14.57170000,1.68135000,-1.68135000,0,1039.30410000,60.38770000,-60.38770000,0,994.8095,,,0,1592.00,61.00,-82.00,0,5738.00,79.00,-79.00,0,1.238000,0.097000,-0.127000,0,0.970000,0.035000,-0.035000,0,-0.1000,0.0500,-0.0500,0,4.239000,0.079000,-0.079000,0
K2-132 b,Transit,9.17510000000,0.00230000000,-0.00270000000,0,0.0916000000,0.0006000000,-0.0006000000,0,14.57170000,0.78463000,-0.78463000,0,155.73670000,19.06980000,-19.06980000,0,293.3740,,,0,1586.00,10.00,-10.00,0,4840.00,90.00,-90.00,0,3.850000,0.130000,-0.130000,0,1.080000,0.080000,-0.080000,0,-0.0100,0.0800,-0.0800,0,3.297000,0.007000,-0.007000,0
K2-238 b,Transit,3.20466000000,0.00003000000,-0.00003000000,0,0.0460000000,0.0070000000,-0.0060000000,0,14.57170000,1.68135000,-1.56926000,0,273.33380000,41.31790000,-38.13960000,0,,,,,1587.00,75.00,-76.00,0,5630.00,78.00,-78.00,0,1.590000,0.160000,-0.160000,0,1.190000,0.080000,-0.080000,0,0.3400,0.0400,-0.0400,0,4.110000,0.070000,-0.070000,0
KELT-6 b,Transit,7.84570000000,0.00020000000,-0.00020000000,0,0.0793900000,0.0010000000,-0.0009900000,0,14.57170000,1.00881000,-1.00881000,0,165.27160000,38.13960000,-38.13960000,0,718.1880,,,0,1313.00,59.00,-38.00,0,6102.00,43.00,-43.00,0,1.730000,0.120000,-0.120000,0,1.420000,0.460000,-0.460000,0,-0.2800,,,0,4.070000,0.060000,-0.060000,0
WASP-135 b,Transit,1.40137940000,0.00000080000,-0.00000080000,0,0.0243000000,0.0005000000,-0.0005000000,0,14.57170000,1.00881000,-1.00881000,0,603.87700000,25.42640000,-25.42640000,0,917.4101,,,0,1403.66,,,0,5675.00,60.00,-60.00,0,0.960000,0.050000,-0.050000,0,0.980000,0.060000,-0.060000,0,0.0200,0.1300,-0.1300,0,4.470000,0.030000,-0.030000,0
WASP-35 b,Transit,3.16158000000,0.00000200000,-0.00000200000,0,0.0431700000,0.0003300000,-0.0003300000,0,14.57170000,0.78463000,-0.78463000,0,225.65930000,31.78300000,-31.78300000,0,758.1026,,,0,1338.29,,,0,5990.00,80.00,-80.00,0,1.080000,0.060000,-0.060000,0,1.050000,0.190000,-0.190000,0,-0.1500,,,0,4.400000,0.010000,-0.010000,0
HATS-1 b,Transit,3.44645900000,0.00000400000,-0.00000400000,0,0.0444000000,0.0008000000,-0.0008000000,0,14.59400000,1.81600000,-1.09800000,0,589.55000000,83.26800000,-62.29200000,0,489.9461,,,0,1359.00,89.00,-59.00,0,5870.00,100.00,-100.00,0,1.038000,0.128000,-0.075000,0,0.986000,0.054000,-0.054000,0,-0.0600,0.1200,-0.1200,0,4.400000,0.080000,-0.080000,0
TOI-4487 A b,Transit,3.95407090000,0.00000210000,-0.00000210000,0,0.0544800000,0.0008500000,-0.0008600000,0,14.60530185,0.77341967,-0.71737476,0,397.28550875,50.85254512,-50.85254512,0,1203.0000,51.0000,-47.0000,0,1639.00,17.00,-16.00,0,6206.00,90.00,-88.00,0,1.634000,0.046000,-0.046000,0,1.378000,0.065000,-0.064000,0,0.2160,0.0890,-0.0880,0,4.150000,0.033000,-0.032000,0
Kepler-6 b,Transit,3.23469960000,0.00000040000,-0.00000040000,0,0.0485200000,0.0007400000,-0.0013300000,0,14.61653600,0.20176200,-0.36989700,0,212.31044000,12.07754000,-11.12405000,0,792.2180,19.7290,-19.1310,0,1460.00,10.00,-10.00,0,5647.00,44.00,-44.00,0,1.391000,0.017000,-0.034000,0,1.209000,0.044000,-0.038000,0,0.3400,0.0400,-0.0400,0,4.236000,0.011000,-0.011000,0
WASP-169 b,Transit,5.61141180000,0.00000920000,-0.00000920000,0,0.0681000000,0.0014000000,-0.0014000000,0,14.61653600,1.68135000,-0.81825700,0,178.30263000,19.38763000,-19.38763000,0,1486.8579,,,0,1604.00,74.00,-42.00,0,6110.00,101.00,-101.00,0,2.011000,0.188000,-0.089000,0,1.337000,0.083000,-0.083000,0,0.0600,0.0700,-0.0700,0,3.958000,0.033000,-0.076000,0
TOI-3474 b,Transit,3.87951050000,0.00000450000,-0.00000450000,0,0.0502000000,0.0010000000,-0.0010000000,0,14.67255574,0.36989636,-0.35868738,0,193.87532827,44.49597698,-47.67426105,0,740.0000,81.0000,-71.0000,0,1451.00,38.00,-36.00,0,6020.00,170.00,-160.00,0,1.256000,0.025000,-0.025000,0,1.121000,0.069000,-0.067000,0,0.1460,0.0840,-0.0810,0,4.292000,0.014000,-0.018000,0
CoRoT-18 b,Transit,1.90006930000,0.00000280000,-0.00000280000,0,0.0295000000,0.0016000000,-0.0016000000,0,14.68000000,2.02000000,-2.02000000,0,1102.82000000,120.77000000,-120.77000000,0,823.7009,,,0,1550.00,90.00,-90.00,0,5440.00,100.00,-100.00,0,1.000000,0.130000,-0.130000,0,0.950000,0.150000,-0.150000,0,-0.1000,0.1000,-0.1000,0,4.400000,0.100000,-0.100000,0
Kepler-17 b,Transit,1.48571080000,0.00000020000,-0.00000020000,0,0.0259100000,0.0003700000,-0.0003600000,0,14.68000000,0.22000000,-0.22000000,0,778.65000000,34.96000000,-34.96000000,0,1481.7660,54.3430,-52.4150,0,1570.00,200.00,-200.00,0,5781.00,85.00,-85.00,0,1.010340,,,0,1.040000,,,0,0.2600,0.1000,-0.1000,0,4.446160,,,0
HAT-P-16 b,Transit,2.77596727000,0.00000009000,-0.00000009000,0,0.0413000000,0.0004000000,-0.0004000000,0,14.68376472,0.67253884,-0.67253884,0,1341.56043000,29.24036000,-29.24036000,0,1597.5900,,,0,1566.00,31.00,-31.00,0,6140.00,72.00,-72.00,0,1.158000,0.025000,-0.025000,0,1.218000,0.039000,-0.039000,0,0.1700,0.0800,-0.0800,0,4.396000,0.016000,-0.016000,0
WASP-127 b,Transit,4.17806203000,0.00000088000,-0.00000053000,0,0.0484000000,0.0013600000,-0.0009500000,0,14.69499900,0.28022500,-0.32506100,0,52.34660100,6.80156200,-5.46667600,0,703.9710,,,0,1400.00,24.00,-24.00,0,5620.00,85.00,-85.00,0,1.333000,0.027000,-0.027000,0,0.950000,0.020000,-0.020000,0,-0.1930,0.0140,-0.0140,0,4.180000,0.010000,-0.010000,0
TOI-5386 A b,Transit,3.62156552000,0.00000083000,-0.00000083000,0,0.0485600000,0.0007500000,-0.0007700000,0,14.70618268,0.32506044,-0.31385146,0,155.10026262,15.25576354,-14.62010672,0,817.0000,36.0000,-35.0000,0,1488.00,16.00,-16.00,0,6094.00,67.00,-65.00,0,1.245000,0.022000,-0.022000,0,1.165000,0.055000,-0.055000,0,0.1820,0.0930,-0.0890,0,4.314000,0.013000,-0.013000,0
WASP-55 b,Transit,4.46563100000,0.00000130000,-0.00000130000,0,0.0558000000,0.0006000000,-0.0006000000,0,14.72860064,0.23538859,-0.28022452,0,186.24744650,10.48833743,-10.17050902,0,504.0000,96.0000,-93.0000,0,1342.00,111.00,-110.00,0,6096.00,71.00,-71.00,0,1.090000,0.012000,-0.013000,0,1.071000,0.025000,-0.025000,0,-0.0300,0.0400,-0.0400,0,4.393000,0.015000,-0.015000,0
HAT-P-53 b,Transit,1.96162410000,0.00000390000,-0.00000390000,0,0.0315900000,0.0004200000,-0.0004200000,0,14.77346200,1.02001900,-1.02001900,0,471.65972000,17.79848000,-17.79848000,0,1400.0226,,,0,1778.00,48.00,-48.00,0,5956.00,50.00,-50.00,0,1.209000,0.081000,-0.062000,0,1.093000,0.043000,-0.043000,0,0.0000,0.0800,-0.0800,0,4.310000,0.043000,-0.043000,0
WASP-193 b,Transit,6.24634750000,0.00000150000,-0.00000150000,0,0.0668000000,0.0014000000,-0.0014000000,0,14.78464554,0.62770292,-0.53803107,0,35.59678158,9.21702380,-10.80616584,0,402.0000,29.0000,-26.0000,0,1250.00,22.00,-21.00,0,6080.00,130.00,-130.00,0,1.213000,0.050000,-0.042000,0,1.018000,0.064000,-0.062000,0,-0.1080,0.0550,-0.0560,0,4.280000,0.042000,-0.050000,0
HAT-P-1 b,Transit,4.46529976000,0.00000055000,-0.00000055000,0,0.0556100000,0.0008200000,-0.0008300000,0,14.78467100,0.21297100,-0.21297100,0,166.86075000,6.03877000,-6.03877000,0,259.6870,,,0,1322.00,14.00,-15.00,0,5980.00,49.00,-49.00,0,1.174000,0.026000,-0.027000,0,1.151000,0.052000,-0.051000,0,0.1300,0.0080,-0.0080,0,4.359000,0.014000,-0.014000,0
XO-3 b,Transit,3.19152309000,0.00000014000,-0.00000014000,0,0.0481500000,0.0006100000,-0.0006500000,0,14.79585452,0.28022452,-0.28022452,0,4217.58296089,111.23994245,-114.41822652,0,1161.7200,,,0,1890.00,32.00,-29.00,0,6970.00,110.00,-100.00,0,1.523000,0.027000,-0.027000,0,1.449000,0.056000,-0.058000,0,-0.1590,0.0580,-0.0690,0,4.234000,0.013000,-0.014000,0
WASP-62 b,Transit,4.41195000000,0.00000300000,-0.00000300000,0,0.0571000000,0.0005000000,-0.0005000000,0,14.79588000,0.89672000,-0.89672000,0,165.27160000,25.42640000,-25.42640000,0,653.2520,,,0,1475.30,25.10,-20.00,0,6230.00,80.00,-80.00,0,1.230000,0.080000,-0.080000,0,1.110000,0.250000,-0.250000,0,0.0400,,,0,4.450000,0.100000,-0.100000,0
WASP-68 b,Transit,5.08430000000,0.00001500000,-0.00001500000,0,0.0620600000,0.0004500000,-0.0004000000,0,14.79588000,1.56926000,-1.56926000,0,343.25640000,79.45750000,-79.45750000,0,843.4794,,,0,1490.00,44.00,-29.00,0,5910.00,60.00,-60.00,0,1.790000,0.190000,-0.190000,0,1.490000,0.530000,-0.530000,0,0.2200,,,0,4.170000,0.110000,-0.110000,0
Gaia-2 b,Transit,3.69152240000,0.00000390000,-0.00000390000,0,0.0467000000,0.0015000000,-0.0015000000,0,14.81827249,0.14571675,-0.14571675,0,259.66580852,14.93793513,-14.93793513,0,512.0235,,,0,1213.23,,,0,5720.00,84.00,-84.00,0,1.064000,0.031000,-0.031000,0,1.000000,0.095000,-0.095000,0,,,,,4.373550,0.074598,-0.074598,0
